symbol,price,dollarvolume,high,high52,daysgap,change,open,close,averagevolume,changefromopen,volume,low,low52,relativevolume,beta,marketcap,peratio,pfcfratio,evsales,evebit,earningsyield,ptbvratio,peratio10y,enterprisevalue,psratio,pocfratio,evearnings,evfcf,fcfyield,peratio3y,peforward,pbratio,pegratio,evebitda,priceebitda,fcfevyield,peratio5y,rsi,atr,ma20,ma200,ma150ch,rsiweekly,sharperatio,ma50,ma20ch,ma200ch,rsimonthly,sortinoratio,ma50ch,ma150,ma50vs200,n,exchange,employeeschange,lastreportdate,isin,industry,country,employeeschangepercent,fiscalyearend,website,sector,employees,founded,isprimarylisting,earningsdate,lastearningsdate,nextearningsdate,low52ch,alltimehighchange,alltimelowchange,high52ch,alltimehighdate,alltimelowdate,alltimehigh,alltimelow,ch1w,ch6m,ch3y,ch15y,ch1m,chytd,ch5y,ch20y,ch3m,ch10y,ch1y,tr1w,tr6m,tr3y,tr15y,tr1m,trytd,tr5y,tr20y,tr3m,tr1y,tr10y,cagr1y,cagr10y,cagr3y,cagr15y,cagr5y,cagr20y,dividendyield,dividendgrowth,divcagr5,payoutfrequency,exdivdate,dps,dividendgrowthyears,divcagr10,buybackyield,paymentdate,lastdividend,divcagr3,payoutratio,totalreturn,sharesout,sharesqoq,float,sharesinsiders,sharesyoy,sharesinstitutions,revenue,revenuegrowth3y,revenuegrowthquarters,revenuegrowth,revenuegrowth5y,revenuegrowthq,revenuegrowthyears,netincome,netincomegrowth3y,netincomegrowthquarters,netincomegrowth,netincomegrowth5y,netincomegrowthq,netincomegrowthyears,eps,epsgrowth3y,epsgrowthquarters,epsgrowth,epsgrowth5y,epsgrowthq,epsgrowthyears,grossprofit,grossprofitgrowth3y,operatingincomegrowth,operatingincomegrowth5y,grossprofitgrowth,grossprofitgrowth5y,operatingincomegrowth_view_8,operatingincomegrowth5y_view_8,grossprofitgrowth_view_8,grossprofitgrowth5y_view_8,operatingincomegrowthq,ebit,grossprofitgrowthq,operatingincome,operatingincomegrowth3y,ebitda,grossmargin,profitmargin,ebitmargin,operatingmargin,fcfmargin,pretaxmargin,ebitdamargin,operatingcf,netcf,adjustedfcf,ocfgrowth,fcfgrowthq,ocfgrowth5y,investingcf,capex,fcfpershare,fcfgrowth3y,ocfgrowthq,ocfgrowth10y,financingcf,fcf,fcfgrowth,fcfgrowth5y,ocfgrowth3y,sharebasedcomp,rndbyrevenue,sbcbyrevenue,researchanddevelopment,total_assets,total_liabilities,total_equity,working_capital_view10,net_working_capital,total_cash,total_debt,net_cash,tangible_book_value,debtgrowthqoq,netcashgrowth,debtgrowth3y,debtgrowth,debtgrowth5y,netcashbymarketcap,bvpershare,tangiblebookvaluepershare,currentratio,debtebitda,quickratio,debtfcf,debtequity,interestcoverage,shortratio,roe,roce,roic5y,roa,roe5y,revperemployee,roic,roa5y,profitperemployee,lastsplittype,lastsplitdate,incometax,taxrate,taxbyrevenue,ffo,pffo,lynchfairvalue,grahamupside,grahamnumber,lynchupside,assetturnover,fscore,inventoryturnover,zscore,asset_turnover,capex_intensity,fcf_margin_calc,fcf_margin,debt_to_assets,data_date,last_updated
AGAL.N0000,None,1510000.0,None,None,None,None,None,None,None,0.17,None,None,None,29.01,0.42,9230000000.0,10.10,95.38,1.98,6.89,9.88,1.82,7.58,9970000000.0,1.84,9.11,10.92,102.96,1.05,7.94,None,1.82,None,6.02,6.43,0.97,6.86,56.73,2.09,58.17,56.35,0.51,54.42,0.36,55.15,1.60,4.88,59.57,0.77,7.16,58.80,50under200,Agalawatte Plantations PLC,Colombo Stock Exchange,33,Sep 30 2025,None,Food and Kindred Products,Sri Lanka,0.90,December,None,None,3705,1992,True,Jan 30 2026,Jan 30 2026,Feb 27 2026,51.54,-48.61,2291.74,-14.35,Feb 3 2011,Aug 15 2001,115.00,2.47,3.50,-4.98,76.42,-40.90,9.44,11.51,103.79,354.62,-6.19,181.43,16.57,3.50,-4.98,92.14,-23.81,9.44,11.51,121.95,674.15,-6.19,20.41,211.54,20.43,12.03,24.31,-1.80,17.29,10.78,5.92,None,11.84,None,None,3.50,None,5.76,0.16,Mar 27 2025,1.50,20.51,59.91,6.09,156250000.0,-0.14,13110000.0,6.90,-0.16,0.82,5020000000.0,1.40,None,6.82,11.39,-0.92,None,912770000.0,-21.69,None,78.19,35.81,-3.94,None,5.85,-21.66,None,78.48,25.73,-3.81,None,1010000000.0,-13.90,31.65,47.77,42.47,34.48,31.65,47.77,42.47,34.48,43.59,1260000000.0,25.99,1260000000.0,-9.29,1440000000.0,20.03,18.17,25.16,25.16,1.93,29.62,28.60,1010000000.0,-303650000.0,96810000.0,10.88,None,None,-753430000.0,-917390000.0,0.62,None,-26.07,19.04,-564420000.0,96810000.0,-31.40,None,None,,None,None,None,9130000000.0,4050000000.0,5080000000.0,444290000.0,297130000.0,158700000.0,892240000.0,-733540000.0,5080000000.0,-0.27,,5.24,2.62,-1.31,-7.94,32.52,32.52,1.8,0.61,0.75,9.22,0.18,11.73,None,18.43,14.74,69.79,9.23,None,1360000.0,14.04,10.92,246360.0,None,None,575340000.0,38.66,11.45,None,None,146.24,10.70,65.43,147.44,0.59,5,7.78,2.64,0.5498357064622125,-18.274701195219123,1.9284860557768926,1.9284860557768926,9.77261774370208,2026-02-11,2026-02-11T18:03:30.358819
AGPL.N0000,None,741310.0,None,None,None,None,None,None,None,-1.08,None,None,None,94.60,-0.27,9150000000.0,19.00,17.34,1.31,26.75,2.64,2.22,None,9600000000.0,1.25,9.20,39.72,18.18,5.77,15.09,None,2.06,None,15.97,15.52,5.50,None,43.01,0.55,19.00,19.89,-9.67,45.53,1.15,18.87,-2.61,-7.00,60.26,2.31,-1.96,20.48,50under200,Agarapatana Plantations Limited,Colombo Stock Exchange,-1056,Sep 30 2025,None,Miscellaneous Food Preparations And Kindred Products,Sri Lanka,-13.07,March,lankemplantations.lk,None,7021,1992,True,Feb 11 2026,Nov 6 2025,Feb 11 2026,52.50,-23.87,176.12,-24.69,Sep 30 2025,Mar 6 2024,24.30,6.70,None,-17.41,None,None,-8.42,-6.57,None,None,-13.95,None,50.41,None,-15.28,None,None,-6.06,-4.16,None,None,-11.74,60.45,None,60.51,None,None,None,None,None,5.41,-66.67,None,Annual,Jan 12 2026,1.00,None,None,46.10,Jan 26 2026,0.50,None,310.42,51.50,500000000.0,-0.70,43170000.0,3.15,-46.10,1.41,7320000000.0,19.51,None,1.48,None,-3.85,None,241610000.0,8.42,None,-75.56,None,-79.95,None,0.96,6.11,None,-54.67,None,-79.75,None,841480000.0,70.20,-61.15,None,-36.16,None,-61.15,None,-36.16,None,-73.74,358740000.0,-59.83,358740000.0,154.22,589550000.0,11.49,3.30,4.90,4.90,7.21,7.93,8.05,994500000.0,-119800000.0,527780000.0,214.89,None,None,-418140000.0,-466730000.0,1.06,None,-32.81,None,-696170000.0,527780000.0,675.88,None,None,,None,None,None,10310000000.0,5860000000.0,4450000000.0,943130000.0,1180000000.0,770190000.0,1220000000.0,-446720000.0,4110000000.0000005,2.8,,-11.36,11.74,,-4.88,8.9,8.23,1.48,2.02,0.98,2.31,0.27,2.59,None,5.15,4.30,13.45,2.26,32.02,1040000.0,3.09,5.76,34410.0,None,None,339240000.0,58.40,4.63,None,None,8.10,-24.10,13.89,-55.72,0.74,4,6.49,1.60,0.7099903006789525,-6.376092896174863,7.2101092896174865,7.2101092896174865,11.833171677982541,2026-02-11,2026-02-11T18:03:30.358819
AGST.N0000,None,2270000.0,None,None,1.85,None,None,None,None,-3.64,None,None,None,11.10,0.51,5300000000.0,None,None,0.73,180.65,-1.90,0.66,11.49,7940000000.0,0.49,None,-78.87,-7.42,-20.18,None,None,0.65,None,44.75,30.21,-13.47,6.63,60.26,0.46,10.55,8.76,17.06,66.90,0.75,9.62,0.52,21.06,60.80,1.51,10.14,9.06,50over200,AgStar PLC,Colombo Stock Exchange,-9,Sep 30 2025,None,Agricultural Chemicals,Sri Lanka,-5.26,March,agstaragri.lk,None,162,2002,True,Feb 12 2026,Nov 11 2025,Feb 12 2026,53.62,-51.38,253.33,-7.02,Feb 17 2012,Mar 13 2020,21.80,3.00,-1.85,34.18,-24.29,None,15.22,19.10,53.62,None,3.92,73.77,26.19,-1.85,34.18,-24.29,None,15.22,19.10,95.22,None,3.92,26.19,149.02,26.21,9.55,-8.85,None,14.32,None,None,None,None,None,None,0,None,None,0.29,None,0.20,None,None,0.29,487500000.0,-0.05,134220000.0,10.13,-0.29,11.36,10860000000.0,6.95,None,30.35,40.37,32.94,None,-100670000.0,None,None,None,None,None,None,-0.21,None,None,None,None,None,None,1040000000.0,-36.64,None,-34.69,55.90,6.74,None,-34.69,55.90,6.74,None,43950000.0,90.02,43950000.0,-76.82,175480000.0,9.55,-0.93,0.40,0.40,None,-0.94,1.62,-1000000000.0,119250000.0,-1070000000.0000001,None,None,None,112450000.0,-67440000.0,-2.19,None,None,None,1010000000.0,-1070000000.0000001,None,None,None,,None,None,None,12640000000.0,4500000000.0,8140000000.000001,4400000000.0,7030000000.0,719040000.0,3360000000.0,-2640000000.0,8000000000.0,6.89,,88.22,-12.56,45.23,-49.77,16.7,16.42,2.28,18.92,0.94,-3.14,0.41,0.13,None,-1.30,0.48,13.83,0.22,10.18,67050000.0,0.41,7.03,-621430.0,None,None,-2960000.0,None,-0.03,None,None,None,None,None,None,0.88,4,3.21,2.23,0.8591772151898734,-0.6209944751381216,-9.85267034990792,-9.85267034990792,26.582278481012654,2026-02-11,2026-02-11T18:03:30.358819
AGST.X0000,None,122.0,None,None,None,None,None,None,None,None,None,None,None,0.16,None,5210000000.0,None,None,0.72,178.55,-1.93,0.65,11.49,7850000000.0,0.48,None,-77.96,-7.34,-20.54,None,None,0.64,None,44.23,29.69,-13.63,6.63,53.11,0.48,11.98,None,None,67.73,2.65,11.88,1.84,None,84.92,7.10,2.71,None,None,AgStar PLC,Colombo Stock Exchange,-9,Sep 30 2025,None,Agricultural Chemicals,Sri Lanka,-5.26,March,agstaragri.lk,None,162,2002,False,Feb 12 2026,Nov 11 2025,Feb 12 2026,28.42,-17.57,205.00,-17.57,Oct 2 2025,Jan 5 2022,14.80,4.00,-1.61,58.44,144.00,None,2.52,7.02,None,None,-8.27,None,58.44,-1.61,58.44,144.00,None,2.52,7.02,None,None,-8.27,58.44,None,58.49,None,34.62,None,None,None,None,None,None,None,None,0,None,None,0.29,None,0.20,None,None,0.29,,-0.05,134220000.0,10.13,-0.29,11.36,10860000000.0,6.95,None,30.35,40.37,32.94,None,-100670000.0,None,None,None,None,None,None,-0.21,None,None,None,None,None,None,1040000000.0,-36.64,None,-34.69,55.90,6.74,None,-34.69,55.90,6.74,None,43950000.0,90.02,43950000.0,-76.82,175480000.0,9.55,-0.93,0.40,0.40,None,-0.94,1.62,-1000000000.0,119250000.0,-1070000000.0000001,None,None,None,112450000.0,-67440000.0,None,None,None,None,1010000000.0,-1070000000.0000001,None,None,None,,None,None,None,12640000000.0,4500000000.0,8140000000.000001,4400000000.0,7030000000.0,719040000.0,3360000000.0,-2640000000.0,8000000000.0,6.89,,88.22,-12.56,45.23,-50.65,16.7,16.42,2.28,18.92,0.94,-3.14,0.41,0.13,None,-1.30,0.48,13.83,0.22,10.18,67050000.0,0.41,7.03,-621430.0,None,None,-2960000.0,None,-0.03,None,None,None,None,None,None,0.88,4,3.21,2.23,0.8591772151898734,-0.6209944751381216,-9.85267034990792,-9.85267034990792,26.582278481012654,2026-02-11,2026-02-11T18:03:30.358819
AHPL.N0000,None,4580000.0,None,None,-2.39,None,None,None,None,-1.05,None,None,None,241.20,0.19,25060000000.0,None,124.32,2.97,56.56,-0.01,0.83,None,31650000000.0,2.35,19.52,-13018.51,156.99,0.80,None,None,0.74,None,23.38,19.28,0.64,None,51.77,2.13,58.25,59.75,-5.69,47.38,-0.23,57.49,0.60,-1.93,51.23,-0.15,1.94,62.13,50under200,Asian Hotels and Properties PLC,Colombo Stock Exchange,123,Sep 30 2025,None,Hotels and Motels,Sri Lanka,8.57,March,cinnamonhotels.com,None,1559,1993,True,Jan 27 2026,Jan 27 2026,Feb 11 2026,13.20,-44.19,1077.18,-22.47,Oct 11 2010,Apr 30 2004,105.00,4.98,1.03,-11.75,58.38,-40.72,-3.62,-2.33,49.87,119.07,-5.48,13.13,-1.01,1.03,-11.75,59.94,-2.02,-3.62,-2.33,51.35,362.25,-5.48,-0.04,47.55,-0.04,3.97,16.94,-0.14,8.64,7.96,0.85,None,None,None,None,0.50,None,-21.32,-0.42,Jun 25 2025,0.50,None,None,0.43,442780000.0,-3.77,67230000.0,4.04,0.42,12.46,10660000000.0,17.98,None,-0.89,22.01,5.80,None,-2430000.0,None,None,None,None,None,None,-0.01,None,None,None,None,None,None,4600000000.0,20.47,17.06,None,-6.76,23.99,17.06,None,-6.76,23.99,42.37,559500000.0,-0.66,559500000.0,None,1300000000.0,43.13,-0.02,5.25,5.25,1.89,3.98,12.20,1280000000.0,224980000.0,196500000.0,6.51,None,47.84,-1060000000.0,-1080000000.0,0.46,None,-60.31,-5.64,5500000.0,201590000.0,-53.24,110.19,45.46,5090000.0,None,0.05,None,49630000000.0,15680000000.0,33960000000.0,-3380000000.0,-1080000000.0,205070000.0,2910000000.0,-2700000000.0,30030000000.0,0.83,,6.8,26.79,53.8,-10.79,67.92,67.82,0.3,2.15,0.18,14.43,0.09,2.83,None,0.51,1.25,-1.22,0.72,-1.65,6840000.0,0.62,-0.49,-1560.0,Forward,Jul 1 2011,252170000.0,59.51,2.37,None,None,None,None,None,None,0.22,3,22.26,1.29,0.21478944186983678,-10.131332082551594,1.8910881801125705,1.8910881801125705,5.863389079185976,2026-02-11,2026-02-11T18:03:30.358819
AHUN.N0000,None,631670.0,None,None,6.18,None,None,None,None,-1.72,None,None,None,5.38,0.23,36740000000.0,13.41,4.86,1.68,8.89,7.47,1.66,17.58,81350000000.0,0.76,4.07,29.65,10.77,20.56,None,None,1.12,None,5.72,2.82,9.28,None,46.91,3.60,117.15,99.90,2.23,54.78,0.82,112.72,-6.74,9.36,69.54,1.62,-3.08,106.87,50over200,Aitken Spence Hotel Holdings PLC,Colombo Stock Exchange,237,Sep 30 2025,None,Hotels and Motels,Sri Lanka,21.92,March,aitkenspencehotels.com,None,1318,1978,True,Feb 10 2026,Feb 10 2026,None,56.16,-15.02,6681.50,-11.11,Oct 1 2010,Aug 20 2001,128.57,1.61,-4.17,31.15,91.67,6.17,-8.77,-3.53,241.41,868.10,-10.63,89.34,32.59,-4.17,31.15,91.67,30.20,-8.77,-3.53,241.41,1133.17,-10.63,32.59,116.35,32.61,8.02,24.21,1.78,27.84,13.38,None,None,None,None,None,0,None,-2.21,-0.22,None,1.00,None,0.54,-0.22,336290000.0,-0.38,9810000.0,2.99,0.22,13.56,48540000000.0,11.35,None,1.36,32.17,1.87,None,2740000000.0,49.91,None,29.58,None,None,None,8.15,49.87,None,29.50,None,None,None,26500000000.0,11.94,0.08,None,1.36,39.21,0.08,None,1.36,39.21,None,9170000000.0,-1.76,9170000000.0,16.46,13010000000.0,54.61,5.68,18.89,18.89,15.56,12.13,26.80,9030000000.0,1620000000.0,7550000000.0,-7.98,None,None,-2100000000.0,-1480000000.0,22.46,10.19,None,8.81,-5670000000.0,7550000000.0,-5.93,None,8.80,,None,None,None,94520000000.0,61620000000.0,32900000000.0,-9440000000.0,-5630000000.0,12340000000.0,46900000000.0,-34560000000.0,22170000000.0,1.88,,-14.98,-9.63,2.63,-94.07,67.97,65.93,0.65,3.3,0.59,6.21,1.43,2.51,None,14.19,13.53,2.18,6.08,-1.40,36830000.0,9.95,2.79,2080000.0,Forward,Nov 26 2010,1540000000.0,26.12,3.17,None,None,203.68,2.17,111.62,86.43,0.52,8,13.65,1.12,0.5135421074904782,-3.049031726411207,15.554182117840956,15.554182117840956,49.6191282268303,2026-02-11,2026-02-11T18:03:30.358819
AINS.N0000,None,1100.0,None,None,3.56,None,None,None,None,-3.44,None,None,None,0.47,0.19,2420000000.0,12.70,None,1.12,19.70,7.84,1.22,11.36,2600000000.0,1.04,None,13.74,-12.03,-8.96,18.86,None,1.21,None,13.35,28.93,-8.32,12.75,50.59,2.14,36.39,33.28,1.78,54.08,0.94,35.74,0.32,9.69,65.16,1.74,2.12,35.86,50over200,Arpico Insurance PLC,Colombo Stock Exchange,-1736,Sep 30 2025,None,Life Insurance,Sri Lanka,-90.28,December,arpicoinsurance.com,None,187,2011,True,Feb 27 2026,Nov 11 2025,Feb 27 2026,58.70,-18.71,231.82,-18.71,Sep 15 2025,Mar 16 2016,44.90,11.00,1.11,-5.44,67.43,None,7.04,0.27,50.83,None,-1.62,162.59,39.85,1.11,-5.44,67.43,None,7.04,0.27,50.83,None,-1.62,39.85,168.56,39.88,10.38,18.74,None,8.57,None,None,None,None,None,None,0,None,None,0.60,None,0.40,None,None,0.60,66230000.00000001,2.44,841100.0,7.63,-0.60,0.08,2320000000.0,-3.90,None,-3.25,2.94,-5.19,None,189590000.0,-16.55,None,None,-3.39,None,None,2.87,-16.80,None,None,-3.32,None,None,938080000.0,None,None,None,None,None,None,None,None,None,None,132199999.99999999,None,132199999.99999999,None,83550000.0,40.39,8.16,5.69,5.69,None,3.53,3.60,-215250000.0,-11260000.0,-216540000.0,None,None,None,267750000.0,-1290000.0,-3.27,None,None,None,-63770000.0,-216540000.0,None,None,None,,None,None,None,5260000000.0,3260000000.0,2000000000.0,913200000.0,845660000.0,1120000000.0,254240000.0,-186710000.0,1990000000.0,-5.11,,5.36,44.64,7.34,-7.72,30.14,30.03,4.56,1.3,4.49,-1.17,0.13,2.64,None,10.66,2.64,0.41,1.65,-0.28,12420000.0,5.96,1.13,1010000.0,None,None,-107490000.0,None,-4.63,None,None,14.37,20.95,44.15,-60.63,0.46,3,None,None,0.44106463878326996,-0.05560344827586207,-9.333620689655172,-9.333620689655172,4.833460076045627,2026-02-11,2026-02-11T18:03:30.358819
ALLI.N0000,None,177030.0,None,None,None,None,None,None,None,None,None,None,None,7.92,1.00,12300000000.0,5.80,None,None,None,17.24,1.23,4.02,,1.26,None,None,None,-95.47,4.02,None,1.18,None,None,None,None,3.55,43.38,9.62,374.44,350.88,-5.88,50.83,1.94,367.51,-2.52,4.02,68.90,4.08,-0.68,387.82,50over200,Alliance Finance Company PLC,Colombo Stock Exchange,92,Sep 30 2025,None,Personal Credit Institutions,Sri Lanka,5.29,March,alliancefinance.lk,None,1832,1956,True,Feb 12 2026,Nov 14 2025,Feb 12 2026,117.91,-26.11,96511.96,-26.11,Oct 22 2025,Dec 18 1998,494.00,0.38,-2.47,-9.82,543.74,758.82,-2.99,3.25,566.06,5105.36,-11.35,479.37,94.41,-2.47,-9.82,688.60,1935.92,-2.99,3.25,942.46,13238.11,-11.35,108.15,982.67,108.25,26.89,99.01,22.25,59.82,27.72,5.04,28.36,25.61,None,None,18.40,2,16.00,None,Jul 21 2025,9.20,50.96,27.77,4.96,33700000.0,None,6280000.0,62.13,None,None,9750000000.0,19.19,None,28.80,22.61,22.04,None,2120000000.0,16.35,None,58.16,53.16,51.42,None,62.92,16.35,None,58.16,53.16,51.42,None,9750000000.0,None,50.16,42.36,None,None,50.16,42.36,None,None,28.83,,None,3430000000.0,21.97,,100.00,21.74,None,35.12,None,37.56,None,-11410000000.0,-1850000000.0,-11740000000.0,None,None,None,3460000000.0,-333550000.0,-348.47,None,None,None,6100000000.0,-11740000000.0,None,None,None,,None,None,None,92710000000.0,82270000000.0,10440000000.0,46240000000.0,,8250000000.0,39660000000.0,-31410000000.0,9970000000.0,11.2,,17.34,43.52,20.72,-255.38,304.07,295.97,2.16,,2.02,-3.38,3.80,None,None,22.55,None,3.40,2.65,15.15,5320000.0,4.23,2.17,1160000.0,Forward,Nov 21 2016,1500000000.0,41.00,15.40,None,None,1572.94,79.75,656.10,330.94,0.12,3,None,None,0.10516664868946177,-3.421025641025641,-120.4102564102564,-120.4102564102564,42.77855678999029,2026-02-11,2026-02-11T18:03:30.358819
ALUM.N0000,None,5680000.0,None,None,-0.52,None,None,None,None,-1.56,None,None,None,53.41,0.02,11550000000.0,7.65,None,1.26,14.81,13.07,2.48,19.76,20230000000.0,0.72,7.89,13.40,-79.02,-2.22,None,None,2.45,None,11.45,6.79,-1.27,9.92,27.79,0.63,20.70,18.55,-1.10,47.85,0.86,20.43,-6.76,4.03,63.66,1.65,-5.52,19.52,50over200,Alumex PLC,Colombo Stock Exchange,-534,Sep 30 2025,None,Metal Doors Sash Frames Molding and Trim Manufacturing,Sri Lanka,-68.99,March,alumexgroup.com,None,240,1986,True,Jan 30 2026,Jan 30 2026,Feb 13 2026,40.00,-14.98,543.33,-16.74,Oct 2 2025,May 12 2020,22.70,3.00,-5.39,12.21,188.06,None,-10.23,-5.39,65.67,None,-3.50,128.40,21.38,-5.39,12.21,196.29,None,-10.23,-5.39,94.91,None,-3.50,24.85,239.84,24.87,13.01,43.62,None,14.28,None,8.04,None,-5.29,Annual,Apr 8 2025,1.60,None,-2.21,0.18,Apr 23 2025,0.40,None,15.86,8.22,598610000.0,-0.07,194050000.0,7.29,-0.18,2.10,16050000000.0,13.85,None,25.65,27.55,19.76,None,1510000000.0,23.08,None,None,52.99,-25.08,None,2.52,23.08,None,None,53.12,-27.27,None,2980000000.0,11.83,2.22,18.08,7.46,22.19,2.22,18.08,7.46,22.19,-33.37,1370000000.0,-3.27,1370000000.0,0.88,1700000000.0,18.59,9.41,8.51,8.51,None,12.58,10.59,1460000000.0,-996700000.0,-256040000.00000003,None,None,7.39,-1710000000.0,-1720000000.0,-0.43,None,None,14.19,-745710000.0,-256040000.00000003,None,None,None,,None,None,None,16550000000.0,11840000000.0,4720000000.0,387540000.0,8250000000.0,488080000.0,9170000000.0,-8680000000.0,4660000000.0,-0.79,,19.52,13.27,30.04,-75.11,7.88,7.79,1.04,5.19,0.40,-35.80,1.94,1.67,None,37.98,20.78,10.98,5.47,18.12,66879999.99999999,7.55,7.55,6290000.0,Forward,Mar 9 2021,509020000.0,25.21,3.17,None,None,63.06,9.55,21.14,226.72,1.03,4,2.28,2.01,0.9697885196374623,-10.716510903426792,-1.5952647975077883,-1.5952647975077883,55.40785498489426,2026-02-11,2026-02-11T18:03:30.358819
AMF.N0000,None,1200000.0,None,None,-0.15,None,None,None,None,1.85,None,None,None,23.99,0.26,7380000000.0,6.55,20.14,None,None,15.26,1.79,19.89,,1.78,18.96,None,None,4.97,6.19,None,1.63,None,None,None,None,22.98,44.11,2.76,67.07,67.11,-13.13,47.17,1.51,68.67,-2.93,-3.00,61.66,2.89,-5.20,74.94,50over200,Associated Motor Finance Company PLC,Colombo Stock Exchange,63,Sep 30 2025,None,Personal Credit Institutions,Sri Lanka,19.38,March,amf.lk,None,388,1962,True,Jan 15 2026,Jan 15 2026,May 8 2026,128.28,-39.72,950.00,-38.70,Sep 1 2025,Apr 27 2022,108.00,6.20,-6.60,-15.23,768.00,None,-6.87,-6.73,160.18,None,-8.82,69.83,90.91,-6.60,-15.23,768.00,None,-6.87,-6.73,217.64,None,-8.82,90.91,120.45,90.99,8.23,105.48,None,26.01,None,None,None,None,None,None,0,None,6.25,-0.01,None,1.04,None,None,-0.01,113330000.0,-0.22,12930000.0,61.69,0.01,None,4139999999.9999995,46.44,None,54.05,46.21,56.38,None,1130000000.0,42.44,None,192.43,None,239.56,None,9.94,46.00,None,192.39,None,242.42,None,4139999999.9999995,None,125.80,None,None,None,125.80,None,None,None,118.81,,None,1760000000.0,44.00,,100.00,27.22,None,42.55,8.86,43.34,None,389040000.0,-54810000.0,366400000.0,113.98,None,-31.06,-21680000.0,-22640000.0,3.23,-32.99,None,7.17,-422170000.0,366400000.0,116.42,-31.80,-33.22,,None,None,None,21780000000.0,17250000000.0,4520000000.0,-1450000000.0,,79020000.0,,79020000.0,4130000000.0,,,,,,1.07,39.91,36.43,0.91,,0.91,None,None,None,None,28.35,None,7.87,5.41,10.32,10660000.0,25.15,1.74,2900000.0,Forward,Oct 11 2021,667140000.0,37.21,16.13,None,None,248.42,45.11,94.47,281.60,0.20,5,None,None,0.19008264462809915,-0.5468599033816426,8.85024154589372,8.85024154589372,,2026-02-11,2026-02-11T18:03:30.358819
AMSL.N0000,None,10540000.0,None,None,1.95,None,None,None,None,None,None,None,None,363.06,0.39,8140000000.000001,13.03,2828.54,1.47,9.26,7.68,1.19,17.15,11080000000.0,1.08,15.52,17.72,3849.51,0.04,27.31,None,1.11,None,6.96,5.12,0.03,19.61,71.77,0.78,14.34,13.26,17.14,71.51,0.90,13.88,12.27,21.45,66.89,1.69,15.98,13.74,50over200,Asiri Surgical Hospital PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Hospitals,Sri Lanka,None,March,asirihealth.com,None,None,2000,True,Feb 10 2026,Feb 10 2026,None,50.96,-58.72,1490.91,-9.77,Mar 30 2005,Nov 23 2004,39.00,1.01,11.81,21.05,26.77,78.89,15.00,17.52,11.81,455.17,15.00,37.61,35.29,11.81,21.05,30.26,255.28,15.00,17.52,36.86,1093.42,15.00,35.29,109.65,35.32,7.68,9.21,8.82,6.48,13.20,None,None,-18.80,None,None,0,None,-2.84,-0.19,Oct 15 2024,0.30,None,25.38,-0.19,528460000.00000006,None,37880000.0,11.58,0.19,0.84,7520000000.0,9.22,None,10.50,15.67,7.85,None,625000000.0,-15.62,None,0.42,15.65,30.57,None,1.18,-15.62,None,0.23,15.76,30.51,None,3230000000.0,11.33,26.65,24.89,17.13,20.09,26.65,24.89,17.13,20.09,30.70,1200000000.0,12.21,1200000000.0,-0.28,1590000000.0,42.95,8.31,15.90,15.90,0.04,17.75,21.14,524350000.0,-208290000.0,2880000.0,None,None,-9.93,-127140000.0,-521470000.0,0.01,-85.19,None,0.43,-605500000.0,2880000.0,None,-65.79,-24.60,,None,None,None,15520000000.0,8170000000.0,7350000000.0,1470000000.0,3590000000.0,426460000.0,2870000000.0,-2450000000.0,6860000000.0,-10.17,,-10.96,-19.55,1.3,-30.07,12.98,12.98,1.23,1.81,0.51,998.72,0.39,3.93,None,10.28,13.12,6.88,4.92,12.69,,6.64,4.84,,Forward,Jan 30 2005,580650000.0,43.48,7.72,None,None,18.50,20.65,18.58,20.13,0.49,6,23.99,1.58,0.4845360824742268,-6.934441489361702,0.03829787234042553,0.03829787234042553,18.492268041237114,2026-02-11,2026-02-11T18:03:30.358819
