date,location_id,location_name,temperature_2m_mean,temperature_2m_max,temperature_2m_min,rain_sum,precipitation_sum,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,cloud_cover_mean,tea_favorability,tourism_score,extreme_rain,wind_storm,drought_risk
2025-02-09,7.0,Location_7,23.912,29.2,0.1,1.1,0.2,78.756,22.0,43.9,42.48,50,50,0,0,0
2025-02-09,8.0,Location_8,25.784000000000002,31.5,0.0,0.0,0.0,66.156,26.4,48.6,75.112,50,50,0,0,0
2025-02-09,9.0,Northern,25.568,30.0,0.0,0.0,0.0,74.024,21.1,41.8,10.527999999999999,50,100,0,0,0
2025-02-09,10.0,Location_10,26.324,30.5,0.1,1.1,0.2,67.896,25.8,50.0,13.975999999999999,50,50,0,0,0
2025-02-09,11.0,Location_11,23.524,30.5,0.0,0.0,0.0,70.66,21.8,47.2,31.624000000000002,50,50,0,0,0
2025-02-10,0.0,Colombo_Western,26.191999999999997,33.2,0.0,0.0,0.0,62.452,18.4,43.2,57.632,50,100,0,0,0
2025-02-10,1.0,Central_Highlands,14.16,22.1,1.5,6.5,3.0,69.308,9.6,29.5,71.312,50,50,0,0,0
2025-02-10,2.0,Eastern_Coast,24.54,30.0,0.0,0.0,0.0,76.544,17.3,33.8,40.5,50,100,0,0,0
2025-02-10,3.0,Central_Province,22.12,28.5,0.0,0.0,0.0,72.04,15.7,36.0,46.552,50,50,0,0,0
2025-02-10,4.0,Location_4,24.872,31.1,0.2,1.2,0.4,70.796,17.3,30.2,73.932,50,50,0,0,0
2025-02-10,5.0,Location_5,24.164,30.2,0.3,3.3,0.6,77.648,13.6,25.9,48.64,50,50,0,0,0
2025-02-10,6.0,Location_6,25.624000000000002,28.9,0.0,0.0,0.0,67.708,14.4,31.3,32.396,50,50,0,0,0
2025-02-10,7.0,Location_7,24.272,30.2,0.0,0.0,0.0,73.77199999999999,18.0,34.9,48.208,50,50,0,0,0
2025-02-10,8.0,Location_8,25.872,31.8,0.0,0.0,0.0,66.48,20.1,37.8,40.0,50,50,0,0,0
2025-02-10,9.0,Northern,25.44,29.9,0.3,2.3,0.6,68.66,18.4,36.0,46.431999999999995,50,88,0,0,0
2025-02-10,10.0,Location_10,26.131999999999998,29.5,0.0,0.0,0.0,66.72800000000001,25.6,50.0,31.576,50,50,0,0,0
2025-02-10,11.0,Location_11,24.204,32.7,0.0,0.0,0.0,68.44800000000001,21.9,46.8,54.576,50,50,0,0,0
2025-02-11,0.0,Colombo_Western,27.052,34.6,1.0,5.0,2.0,70.444,13.8,36.4,55.78,50,75,0,0,0
2025-02-11,1.0,Central_Highlands,14.888,21.4,1.2,6.2,2.4,80.74,4.9,18.0,68.264,50,50,0,0,0
2025-02-11,2.0,Eastern_Coast,24.568,29.0,3.1,13.1,6.2,83.58,17.3,34.2,84.64,50,34,0,0,0
2025-02-11,3.0,Central_Province,22.64,30.0,0.5,2.5,1.0,78.624,17.1,40.0,73.104,60,50,0,0,0
2025-02-11,4.0,Location_4,25.62,30.9,1.3,8.3,2.6,77.824,10.8,24.8,70.46,50,50,0,0,0
2025-02-11,5.0,Location_5,24.148000000000003,28.6,2.1,7.1,4.2,85.884,14.5,31.3,66.316,50,50,0,0,0
2025-02-11,6.0,Location_6,25.224,27.7,1.7,9.7,3.4,78.808,18.1,40.0,71.704,50,50,0,0,0
2025-02-11,7.0,Location_7,24.448,29.3,1.3,6.3,2.6,80.656,17.4,35.3,62.84,50,50,0,0,0
2025-02-11,8.0,Location_8,25.864,30.9,0.3,1.3,0.6,74.956,20.8,40.7,66.672,50,50,0,0,0
2025-02-11,9.0,Northern,25.695999999999998,30.1,0.0,0.0,0.0,71.232,17.2,34.6,77.056,50,100,0,0,0
2025-02-11,10.0,Location_10,26.124000000000002,29.9,0.0,0.0,0.0,72.528,23.4,45.0,78.78399999999999,50,50,0,0,0
2025-02-11,11.0,Location_11,25.256,32.2,0.2,2.2,0.4,72.652,17.7,40.3,51.828,50,50,0,0,0
2025-02-12,0.0,Colombo_Western,27.408,32.3,0.4,4.4,0.8,71.22,13.9,36.4,64.78399999999999,50,78,0,0,0
2025-02-12,1.0,Central_Highlands,15.228,22.0,0.0,0.0,0.0,78.876,6.7,24.5,90.568,50,50,0,0,0
2025-02-12,2.0,Eastern_Coast,25.048000000000002,30.0,1.6,11.6,3.2,81.88,18.5,36.4,89.084,50,42,0,0,0
2025-02-12,3.0,Central_Province,23.424,30.0,0.5,4.5,1.0,75.336,16.6,40.3,78.368,60,50,0,0,0
2025-02-12,4.0,Location_4,25.791999999999998,32.6,3.0,9.0,6.0,78.628,15.7,37.4,80.404,50,50,0,0,0
2025-02-12,5.0,Location_5,24.691999999999997,30.0,1.6,11.6,3.2,83.624,16.8,33.5,92.27600000000001,50,50,0,0,0
2025-02-12,6.0,Location_6,25.671999999999997,28.8,0.6,6.6,1.2,77.748,19.0,40.0,83.32,50,50,0,0,0
2025-02-12,7.0,Location_7,24.824,30.3,0.8,5.8,1.6,80.992,19.3,37.4,71.54,50,50,0,0,0
2025-02-12,8.0,Location_8,26.504,31.4,0.3,3.3,0.6,72.904,24.1,43.9,77.66,50,50,0,0,0
2025-02-12,9.0,Northern,25.736,30.5,0.4,4.4,0.8,75.152,18.8,37.8,68.404,50,78,0,0,0
2025-02-12,10.0,Location_10,26.4,30.1,2.0,9.0,4.0,73.13600000000001,24.2,45.0,62.38399999999999,50,50,0,0,0
2025-02-12,11.0,Location_11,25.236,32.4,1.1,5.1,2.2,73.528,19.4,41.8,71.464,50,50,0,0,0
2025-02-13,0.0,Colombo_Western,26.671999999999997,32.1,0.1,1.1,0.2,72.472,14.3,40.7,39.108000000000004,50,94,0,0,0
2025-02-13,1.0,Central_Highlands,14.744000000000002,22.7,0.0,0.0,0.0,44.416000000000004,9.7,31.3,36.096,50,50,0,0,0
2025-02-13,2.0,Eastern_Coast,24.424,29.9,0.0,0.0,0.0,76.58,13.4,29.2,46.24,50,100,0,0,0
2025-02-13,3.0,Central_Province,22.54,29.9,0.0,0.0,0.0,71.22,15.8,36.0,58.88399999999999,60,50,0,0,0
2025-02-13,4.0,Location_4,25.724,32.0,1.1,4.1,2.2,75.792,14.2,31.7,55.92,50,50,0,0,0
2025-02-13,5.0,Location_5,24.116,30.1,0.0,0.0,0.0,79.00399999999999,13.0,25.9,59.268,50,50,0,0,0
2025-02-13,6.0,Location_6,24.908,28.9,0.0,0.0,0.0,75.04,13.4,30.2,47.343999999999994,50,50,0,0,0
2025-02-13,7.0,Location_7,24.264,30.2,0.0,0.0,0.0,76.652,15.0,29.9,47.98,50,50,0,0,0
2025-02-13,8.0,Location_8,25.908,31.5,0.0,0.0,0.0,68.36,26.5,47.9,22.5,50,50,0,0,0
2025-02-13,9.0,Northern,24.684,29.9,0.0,0.0,0.0,72.22800000000001,14.4,29.2,26.432,50,100,0,0,0
2025-02-13,10.0,Location_10,25.18,28.9,0.0,0.0,0.0,71.368,25.0,47.5,8.976,50,50,0,0,0
2025-02-13,11.0,Location_11,24.136,32.5,0.0,0.0,0.0,70.084,21.3,43.9,57.232,50,50,0,0,0
2025-02-14,0.0,Colombo_Western,26.131999999999998,31.1,0.4,2.4,0.8,72.328,13.8,39.2,57.536,50,88,0,0,0
2025-02-14,1.0,Central_Highlands,14.692,22.4,0.0,0.0,0.0,43.452,7.9,27.4,45.788000000000004,50,50,0,0,0
2025-02-14,2.0,Eastern_Coast,24.44,31.0,0.0,0.0,0.0,75.616,15.7,30.2,34.124,50,100,0,0,0
2025-02-14,3.0,Central_Province,21.92,30.6,0.0,0.0,0.0,68.392,11.8,25.9,53.284,60,50,0,0,0
2025-02-14,4.0,Location_4,25.151999999999997,31.8,0.0,0.0,0.0,70.968,15.4,35.3,55.808,50,50,0,0,0
2025-02-14,5.0,Location_5,23.628,30.4,0.0,0.0,0.0,78.664,11.0,20.9,30.0,50,50,0,0,0
2025-02-14,6.0,Location_6,24.584,28.9,0.0,0.0,0.0,73.104,11.4,27.7,29.396,50,50,0,0,0
2025-02-14,7.0,Location_7,23.855999999999998,29.9,0.0,0.0,0.0,76.35600000000001,13.1,27.0,23.695999999999998,50,50,0,0,0
2025-02-14,8.0,Location_8,25.3,30.6,0.0,0.0,0.0,70.256,18.8,37.1,43.931999999999995,50,50,0,0,0
2025-02-14,9.0,Northern,24.375999999999998,30.5,0.0,0.0,0.0,71.536,14.0,29.5,47.156000000000006,50,100,0,0,0
2025-02-14,10.0,Location_10,24.864,28.6,0.0,0.0,0.0,74.876,19.9,37.8,35.96,50,50,0,0,0
2025-02-14,11.0,Location_11,24.268,32.5,0.0,0.0,0.0,66.532,15.9,31.7,49.824,50,50,0,0,0
2025-02-15,0.0,Colombo_Western,26.548000000000002,32.2,0.0,0.0,0.0,68.104,16.1,43.9,90.596,50,100,0,0,0
2025-02-15,1.0,Central_Highlands,14.78,22.0,0.0,0.0,0.0,64.816,7.2,25.6,77.13600000000001,50,50,0,0,0
2025-02-15,2.0,Eastern_Coast,24.568,30.8,0.0,0.0,0.0,77.344,15.9,31.7,60.3,50,100,0,0,0
2025-02-15,3.0,Central_Province,22.524,31.2,0.0,0.0,0.0,71.18,16.6,40.0,84.152,60,50,0,0,0
2025-02-15,4.0,Location_4,25.351999999999997,31.5,1.5,8.5,3.0,72.816,13.8,32.8,66.816,50,50,0,0,0
2025-02-15,5.0,Location_5,23.736,30.5,0.0,0.0,0.0,80.308,13.1,26.3,65.808,50,50,0,0,0
2025-02-15,6.0,Location_6,24.264,28.2,0.0,0.0,0.0,76.532,14.1,32.4,60.348,50,50,0,0,0
2025-02-15,7.0,Location_7,23.776,30.7,0.0,0.0,0.0,76.232,16.9,32.4,67.316,50,50,0,0,0
2025-02-15,8.0,Location_8,26.016,31.6,1.5,4.5,3.0,70.44,25.3,46.1,71.92399999999999,50,50,0,0,0
2025-02-15,9.0,Northern,24.631999999999998,31.5,0.0,0.0,0.0,72.548,16.7,35.3,54.483999999999995,50,100,0,0,0
2025-02-15,10.0,Location_10,24.624000000000002,29.1,0.0,0.0,0.0,75.148,22.9,43.2,64.22399999999999,50,50,0,0,0
2025-02-15,11.0,Location_11,25.092,33.3,0.0,0.0,0.0,64.64399999999999,20.7,44.3,80.288,50,50,0,0,0
2025-02-16,0.0,Colombo_Western,26.631999999999998,31.9,0.0,0.0,0.0,70.068,16.2,43.9,76.58800000000001,50,100,0,0,0
2025-02-16,1.0,Central_Highlands,15.22,22.8,0.0,0.0,0.0,59.756,6.0,17.6,89.508,50,50,0,0,0
2025-02-16,2.0,Eastern_Coast,24.508000000000003,30.5,0.0,0.0,0.0,75.62,14.2,30.2,75.27600000000001,50,100,0,0,0
2025-02-16,3.0,Central_Province,22.316,30.5,0.0,0.0,0.0,65.128,17.6,40.7,83.148,60,50,0,0,0
2025-02-16,4.0,Location_4,25.496,32.6,0.0,0.0,0.0,73.624,16.1,38.2,68.392,50,50,0,0,0
2025-02-16,5.0,Location_5,23.552,30.0,0.1,1.1,0.2,79.38,13.7,26.6,77.2,50,50,0,0,0
2025-02-16,6.0,Location_6,24.66,28.6,0.0,0.0,0.0,73.108,14.6,32.0,76.208,50,50,0,0,0
2025-02-16,7.0,Location_7,23.616,30.0,0.0,0.0,0.0,76.544,17.1,34.6,85.088,50,50,0,0,0
2025-02-16,8.0,Location_8,25.96,31.8,0.0,0.0,0.0,66.52,26.8,49.0,70.46,50,50,0,0,0
2025-02-16,9.0,Northern,25.072,30.9,0.0,0.0,0.0,70.64399999999999,17.7,36.4,41.456,50,100,0,0,0
2025-02-16,10.0,Location_10,24.848000000000003,29.8,0.0,0.0,0.0,72.796,28.0,53.3,53.443999999999996,50,50,0,0,0
2025-02-16,11.0,Location_11,24.8,32.5,0.0,0.0,0.0,64.472,20.5,42.8,78.548,50,50,0,0,0
2025-02-17,0.0,Colombo_Western,27.16,33.2,1.1,3.1,2.2,69.44800000000001,13.8,41.0,71.032,50,84,0,0,0
2025-02-17,1.0,Central_Highlands,15.315999999999999,22.8,4.4,11.4,8.8,72.432,7.9,21.2,90.61200000000001,50,50,0,0,0
2025-02-17,2.0,Eastern_Coast,25.191999999999997,30.5,0.8,6.8,1.6,75.288,16.9,33.1,69.168,50,66,0,0,0
2025-02-17,3.0,Central_Province,23.291999999999998,31.0,0.5,1.5,1.0,71.048,13.1,30.2,78.468,100,50,0,0,0
2025-02-17,4.0,Location_4,25.596,31.7,2.2,8.2,4.4,77.264,10.3,28.4,88.92,50,50,0,0,0
2025-02-17,5.0,Location_5,24.444000000000003,31.0,0.1,1.1,0.2,77.1,14.2,26.3,68.264,50,50,0,0,0
2025-02-17,6.0,Location_6,25.872,29.4,0.0,0.0,0.0,67.88,14.6,32.4,51.1,50,50,0,0,0
2025-02-17,7.0,Location_7,24.768,31.9,0.0,0.0,0.0,71.392,17.8,36.7,48.36,50,50,0,0,0
2025-02-17,8.0,Location_8,26.64,31.4,1.2,8.2,2.4,67.308,24.0,46.1,93.58,50,50,0,0,0
2025-02-17,9.0,Northern,25.788,31.5,0.0,0.0,0.0,64.596,16.9,36.0,36.111999999999995,50,100,0,0,0
2025-02-17,10.0,Location_10,25.628,29.6,0.0,0.0,0.0,69.028,28.1,53.3,37.592,50,50,0,0,0
2025-02-17,11.0,Location_11,25.276,33.6,0.0,0.0,0.0,66.972,18.4,38.2,64.768,50,50,0,0,0
2025-02-18,0.0,Colombo_Western,26.884,32.6,0.6,5.6,1.2,71.44,13.3,38.5,76.54,50,72,0,0,0
2025-02-18,1.0,Central_Highlands,15.052,21.9,2.9,8.9,5.800000000000001,82.464,8.5,25.2,84.836,60,50,0,0,0
2025-02-18,2.0,Eastern_Coast,25.288,30.2,1.4,9.4,2.8,78.892,14.8,30.6,47.18,50,53,0,0,0
2025-02-18,3.0,Central_Province,24.28,31.2,0.4,3.4,0.8,68.852,13.2,31.7,72.904,80,50,0,0,0
2025-02-18,4.0,Location_4,24.796,30.0,3.3,11.3,6.6,81.748,12.4,27.4,77.0,50,50,0,0,0
2025-02-18,5.0,Location_5,25.064,31.5,0.1,1.1,0.2,76.92399999999999,14.0,25.6,31.968000000000004,50,50,0,0,0
2025-02-18,6.0,Location_6,25.971999999999998,29.6,0.0,0.0,0.0,69.00399999999999,13.2,29.9,27.228,50,50,0,0,0
2025-02-18,7.0,Location_7,25.08,31.5,0.0,0.0,0.0,71.72399999999999,16.2,28.8,4.46,50,50,0,0,0
2025-02-18,8.0,Location_8,26.324,30.6,2.3,9.3,4.6,72.892,23.3,44.6,76.62,50,50,0,0,0
2025-02-18,9.0,Northern,25.872,32.2,0.0,0.0,0.0,64.196,18.1,37.8,18.392,50,100,0,0,0
2025-02-18,10.0,Location_10,25.804000000000002,30.2,0.0,0.0,0.0,69.916,27.1,50.8,20.976,50,50,0,0,0
2025-02-18,11.0,Location_11,26.124000000000002,34.1,0.0,0.0,0.0,65.768,16.8,37.1,54.42,50,50,0,0,0
2025-02-19,0.0,Colombo_Western,26.56,30.8,1.1,5.1,2.2,75.184,12.7,36.4,33.48,50,74,0,0,0
2025-02-19,1.0,Central_Highlands,15.272,22.7,0.1,1.1,0.2,69.396,4.5,18.7,57.416000000000004,60,50,0,0,0
2025-02-19,2.0,Eastern_Coast,25.348000000000003,30.6,1.1,7.1,2.2,76.936,13.2,23.4,23.368000000000002,50,64,0,0,0
2025-02-19,3.0,Central_Province,24.072,32.2,0.0,0.0,0.0,66.684,10.7,23.0,37.076,80,50,0,0,0
2025-02-19,4.0,Location_4,25.592,31.7,4.1,14.1,8.2,77.82,10.4,23.4,29.84,50,50,0,0,0
2025-02-19,5.0,Location_5,24.908,31.5,0.0,0.0,0.0,76.316,13.4,23.0,22.456,50,50,0,0,0
2025-02-19,6.0,Location_6,25.52,29.6,0.1,1.1,0.2,71.384,12.1,29.2,55.232,50,50,0,0,0
2025-02-19,7.0,Location_7,24.904,31.9,0.0,0.0,0.0,73.036,13.5,28.4,44.696000000000005,50,50,0,0,0
2025-02-19,8.0,Location_8,26.215999999999998,30.5,1.8,10.8,3.6,73.848,20.6,39.6,57.583999999999996,50,50,0,0,0
2025-02-19,9.0,Northern,25.844,31.8,0.0,0.0,0.0,63.956,14.3,31.7,50.343999999999994,50,100,0,0,0
2025-02-19,10.0,Location_10,25.684,30.1,0.0,0.0,0.0,71.312,23.7,44.3,43.06,50,50,0,0,0
2025-02-19,11.0,Location_11,26.08,34.0,0.0,0.0,0.0,64.168,14.9,31.0,26.656,50,50,0,0,0
2025-02-20,0.0,Colombo_Western,26.94,32.3,0.0,0.0,0.0,69.0,12.5,37.4,13.992,50,100,0,0,0
2025-02-20,1.0,Central_Highlands,15.128,22.6,0.0,0.0,0.0,68.91199999999999,5.1,22.0,37.708,60,50,0,0,0
2025-02-20,2.0,Eastern_Coast,25.42,31.1,0.0,0.0,0.0,72.78,12.2,25.9,9.644,50,100,0,0,0
2025-02-20,3.0,Central_Province,24.08,32.2,0.0,0.0,0.0,66.72399999999999,10.7,25.6,18.42,80,50,0,0,0
2025-02-20,4.0,Location_4,25.444000000000003,30.2,0.9,7.9,1.8,78.62,10.8,26.6,32.312,50,50,0,0,0
2025-02-20,5.0,Location_5,24.951999999999998,31.5,0.0,0.0,0.0,75.64,13.4,23.8,5.824,50,50,0,0,0
2025-02-20,6.0,Location_6,25.651999999999997,30.1,0.0,0.0,0.0,70.548,13.8,32.0,15.84,50,50,0,0,0
2025-02-20,7.0,Location_7,25.024,31.1,0.0,0.0,0.0,72.524,14.9,27.7,3.58,50,50,0,0,0
2025-02-20,8.0,Location_8,26.516,31.4,0.1,1.1,0.2,68.464,21.2,43.2,10.36,50,50,0,0,0
2025-02-20,9.0,Northern,26.28,32.6,0.0,0.0,0.0,64.85600000000001,17.6,37.1,10.46,50,100,0,0,0
2025-02-20,10.0,Location_10,25.936,30.5,0.0,0.0,0.0,69.92,25.9,48.6,4.644,50,50,0,0,0
2025-02-20,11.0,Location_11,26.316,34.3,0.0,0.0,0.0,61.056000000000004,14.4,29.9,13.5,50,50,0,0,0
2025-02-21,0.0,Colombo_Western,26.951999999999998,32.2,0.8,3.8,1.6,69.6,15.2,43.2,12.315999999999999,50,81,0,0,0
2025-02-21,1.0,Central_Highlands,14.82,23.0,0.0,0.0,0.0,67.816,7.2,24.5,35.544000000000004,100,50,0,0,0
2025-02-21,2.0,Eastern_Coast,25.291999999999998,31.0,0.7,4.7,1.4,75.452,14.2,29.5,19.956,50,76,0,0,0
2025-02-21,3.0,Central_Province,23.732,31.5,0.0,0.0,0.0,64.22800000000001,14.1,36.4,10.144,50,50,0,0,0
2025-02-21,4.0,Location_4,25.688000000000002,32.5,0.0,0.0,0.0,72.432,13.5,32.0,24.764,50,50,0,0,0
2025-02-21,5.0,Location_5,25.108,31.6,0.0,0.0,0.0,73.768,11.9,25.6,12.776,50,50,0,0,0
2025-02-21,6.0,Location_6,25.84,29.9,0.0,0.0,0.0,71.99600000000001,13.2,30.6,17.952,50,50,0,0,0
2025-02-21,7.0,Location_7,25.351999999999997,31.7,0.0,0.0,0.0,71.416,15.4,29.5,7.156000000000001,50,50,0,0,0
2025-02-21,8.0,Location_8,26.42,31.5,0.1,1.1,0.2,67.74,27.7,49.0,26.464000000000002,50,50,0,0,0
2025-02-21,9.0,Northern,26.48,32.4,0.0,0.0,0.0,64.304,18.1,39.6,16.124000000000002,50,100,0,0,0
2025-02-21,10.0,Location_10,26.14,30.8,0.0,0.0,0.0,69.288,27.7,52.6,4.412,50,50,0,0,0
2025-02-21,11.0,Location_11,26.331999999999997,34.2,0.1,1.1,0.2,61.216,15.7,36.7,12.995999999999999,50,50,0,0,0
2025-02-22,0.0,Colombo_Western,26.535999999999998,30.8,0.4,4.4,0.8,71.984,12.8,37.1,16.652,50,78,0,0,0
2025-02-22,1.0,Central_Highlands,14.552,22.5,0.0,0.0,0.0,63.488,6.2,23.8,43.768,100,50,0,0,0
2025-02-22,2.0,Eastern_Coast,25.728,31.8,0.0,0.0,0.0,72.192,13.9,24.1,22.296,50,100,0,0,0
2025-02-22,3.0,Central_Province,23.364,30.9,0.0,0.0,0.0,66.492,11.3,26.3,23.26,50,50,0,0,0
2025-02-22,4.0,Location_4,25.664,32.7,1.9,8.9,3.8,72.384,11.6,29.2,23.316,50,50,0,0,0
2025-02-22,5.0,Location_5,25.228,31.6,0.0,0.0,0.0,72.372,13.6,24.1,25.724,50,50,0,0,0
2025-02-22,6.0,Location_6,26.16,30.0,0.0,0.0,0.0,67.41199999999999,12.2,27.4,19.612000000000002,50,50,0,0,0
2025-02-22,7.0,Location_7,25.36,31.8,0.0,0.0,0.0,70.536,14.8,31.3,25.48,50,50,0,0,0
2025-02-22,8.0,Location_8,26.48,32.2,0.0,0.0,0.0,65.944,20.9,41.8,18.756,50,50,0,0,0
2025-02-22,9.0,Northern,26.456,32.3,0.0,0.0,0.0,65.34,15.8,35.3,18.04,50,100,0,0,0
2025-02-22,10.0,Location_10,26.24,30.2,0.0,0.0,0.0,70.05199999999999,23.0,42.1,25.412,50,50,0,0,0
2025-02-22,11.0,Location_11,25.78,33.9,0.0,0.0,0.0,61.996,13.2,32.0,16.648,50,50,0,0,0
2025-02-23,0.0,Colombo_Western,26.052,32.4,1.4,3.4,2.8,72.204,15.4,41.4,9.728,50,83,0,0,0
2025-02-23,1.0,Central_Highlands,14.44,21.9,0.0,0.0,0.0,65.84,10.7,33.5,24.38,100,50,0,0,0
2025-02-23,2.0,Eastern_Coast,25.72,31.0,0.2,2.2,0.4,74.072,16.9,34.2,19.4,50,89,0,0,0
2025-02-23,3.0,Central_Province,23.248,30.5,0.0,0.0,0.0,70.688,15.3,35.6,9.564,50,50,0,0,0
2025-02-23,4.0,Location_4,25.288,31.1,1.3,6.3,2.6,76.492,10.7,28.1,15.368,50,50,0,0,0
2025-02-23,5.0,Location_5,25.236,31.8,0.2,2.2,0.4,74.252,15.5,30.6,25.384,50,50,0,0,0
2025-02-23,6.0,Location_6,26.324,30.1,0.0,0.0,0.0,69.13600000000001,16.3,34.6,24.424,50,50,0,0,0
2025-02-23,7.0,Location_7,25.164,31.5,0.0,0.0,0.0,72.328,20.2,38.9,7.496,50,50,0,0,0
2025-02-23,8.0,Location_8,27.144000000000002,33.2,0.2,2.2,0.4,64.452,26.5,47.2,8.6,50,50,0,0,0
2025-02-23,9.0,Northern,26.48,32.1,0.0,0.0,0.0,68.22399999999999,18.4,37.1,4.4319999999999995,50,100,0,0,0
2025-02-23,10.0,Location_10,26.344,30.6,0.0,0.0,0.0,70.77600000000001,29.3,55.4,5.608,50,50,0,0,0
2025-02-23,11.0,Location_11,25.884,34.2,0.0,0.0,0.0,62.56,21.6,46.4,3.236,50,50,0,0,0
2025-02-24,0.0,Colombo_Western,26.872,35.4,3.6,6.6,7.2,71.312,21.7,53.3,33.732,50,67,0,0,0
2025-02-24,1.0,Central_Highlands,14.636,21.8,0.0,0.0,0.0,76.568,10.9,33.8,59.364,80,50,0,0,0
2025-02-24,2.0,Eastern_Coast,25.848000000000003,30.6,0.7,5.7,1.4,74.116,21.1,41.4,19.528,50,71,0,0,0
2025-02-24,3.0,Central_Province,23.944000000000003,30.8,0.1,1.1,0.2,67.71600000000001,17.7,43.6,21.232,50,50,0,0,100
2025-02-24,4.0,Location_4,25.748,32.7,1.1,6.1,2.2,76.952,14.9,40.0,13.3,50,50,0,0,0
2025-02-24,5.0,Location_5,25.576,31.5,0.1,1.1,0.2,74.624,18.6,37.1,16.86,50,50,0,0,0
2025-02-24,6.0,Location_6,26.616,29.7,0.0,0.0,0.0,69.868,20.8,44.3,37.792,50,50,0,0,0
2025-02-24,7.0,Location_7,25.511999999999997,31.5,0.0,0.0,0.0,72.624,22.1,44.3,16.727999999999998,50,50,0,0,0
2025-02-24,8.0,Location_8,27.676,33.4,0.5,4.5,1.0,62.992,25.1,47.9,10.204,50,50,0,0,0
2025-02-24,9.0,Northern,26.776,32.4,0.0,0.0,0.0,69.236,23.2,46.1,8.296,50,100,0,0,0
2025-02-24,10.0,Location_10,27.104,32.6,0.0,0.0,0.0,66.168,29.7,56.9,7.272,50,50,0,0,0
2025-02-24,11.0,Location_11,25.904,33.2,0.0,0.0,0.0,65.76,23.7,51.8,13.088,50,50,0,0,0
2025-02-25,0.0,Colombo_Western,27.996,35.1,6.1,9.1,12.2,67.596,17.1,46.1,29.784000000000002,50,54,0,0,0
2025-02-25,1.0,Central_Highlands,15.936,22.2,0.5,5.5,1.0,81.664,7.5,23.0,64.28,80,50,0,0,0
2025-02-25,2.0,Eastern_Coast,25.191999999999997,29.5,9.4,23.4,18.8,82.836,15.8,34.2,61.724,50,0,0,0,0
2025-02-25,3.0,Central_Province,24.06,30.0,0.5,4.5,1.0,73.52,15.9,39.6,32.3,50,50,0,0,100
2025-02-25,4.0,Location_4,26.035999999999998,31.9,6.2,15.2,12.4,78.71600000000001,11.8,32.4,21.035999999999998,50,50,0,0,0
2025-02-25,5.0,Location_5,25.048000000000002,30.0,12.0,31.0,24.0,83.384,14.1,34.6,67.112,50,50,0,0,0
2025-02-25,6.0,Location_6,25.712,28.8,23.1,46.3,50.6,83.148,20.0,40.3,61.004,50,50,0,0,0
2025-02-25,7.0,Location_7,24.868000000000002,29.8,3.9,10.9,7.8,80.748,20.9,42.1,38.428000000000004,50,50,0,0,0
2025-02-25,8.0,Location_8,27.464000000000002,32.2,0.5,3.5,1.0,67.264,24.4,47.2,19.192,50,50,0,0,0
2025-02-25,9.0,Northern,25.42,29.2,4.0,18.0,8.0,76.812,22.6,46.1,47.996,50,10,0,0,0
2025-02-25,10.0,Location_10,26.011999999999997,28.7,1.6,9.6,3.2,73.88,26.0,50.8,38.78,50,50,0,0,0
2025-02-25,11.0,Location_11,26.116,32.5,0.3,1.3,0.6,69.44800000000001,22.5,49.0,21.408,50,50,0,0,0
2025-02-26,0.0,Colombo_Western,26.948,35.0,6.4,12.4,12.8,72.91199999999999,11.3,36.0,56.232,50,38,0,0,0
2025-02-26,1.0,Central_Highlands,15.86,19.8,4.3,19.3,8.6,89.17200000000001,16.0,43.9,89.152,80,50,0,0,0
2025-02-26,2.0,Eastern_Coast,24.884,29.2,15.9,37.9,31.8,87.81200000000001,22.2,46.1,92.52,50,0,0,0,0
2025-02-26,3.0,Central_Province,23.916,29.0,2.3,12.3,4.6,76.112,19.1,48.2,66.696,50,50,0,0,0
2025-02-26,4.0,Location_4,25.744,30.6,12.3,18.3,24.6,83.89200000000001,10.1,27.0,59.724,50,50,0,0,0
2025-02-26,5.0,Location_5,24.636,29.1,13.8,33.8,27.6,88.884,16.3,41.8,91.116,50,50,0,0,0
2025-02-26,6.0,Location_6,25.76,29.3,20.1,41.1,40.2,85.4,23.4,52.2,77.668,50,50,0,0,0
2025-02-26,7.0,Location_7,24.736,29.1,9.7,21.7,19.4,84.416,24.5,51.5,82.184,50,50,0,0,0
2025-02-26,8.0,Location_8,26.82,32.0,1.3,8.3,2.6,71.27600000000001,28.0,54.0,55.368,50,50,0,0,0
2025-02-26,9.0,Northern,25.74,29.7,4.9,20.9,9.8,80.064,26.9,53.3,39.455999999999996,50,0,0,0,0
2025-02-26,10.0,Location_10,25.831999999999997,29.0,2.8,15.8,5.6,79.072,27.2,58.3,57.148,50,50,0,0,0
2025-02-26,11.0,Location_11,25.976,32.3,3.2,8.2,6.4,71.956,25.2,55.4,54.78,50,50,0,0,0
2025-02-27,0.0,Colombo_Western,25.628,31.8,9.3,19.3,18.6,81.892,15.8,45.4,96.204,50,3,0,0,0
2025-02-27,1.0,Central_Highlands,15.876,19.2,8.2,28.200000000000003,16.4,92.88799999999999,15.7,41.8,96.596,100,50,0,0,0
2025-02-27,2.0,Eastern_Coast,25.008000000000003,31.0,23.0,55.0,62.0,90.152,14.8,40.0,96.92,50,0,0,0,0
