symbol,price,dollarvolume,high,high52,daysgap,change,open,close,averagevolume,changefromopen,volume,low,low52,relativevolume,beta,marketcap,peratio,pfcfratio,evsales,evebit,earningsyield,ptbvratio,peratio10y,enterprisevalue,psratio,pocfratio,evearnings,evfcf,fcfyield,peratio3y,peforward,pbratio,pegratio,evebitda,priceebitda,fcfevyield,peratio5y,rsi,atr,ma20,ma200,ma150ch,rsiweekly,sharperatio,ma50,ma20ch,ma200ch,rsimonthly,sortinoratio,ma50ch,ma150,ma50vs200,n,exchange,employeeschange,lastreportdate,isin,industry,country,employeeschangepercent,fiscalyearend,website,sector,employees,founded,isprimarylisting,earningsdate,lastearningsdate,nextearningsdate,low52ch,alltimehighchange,alltimelowchange,high52ch,alltimehighdate,alltimelowdate,alltimehigh,alltimelow,ch1w,ch6m,ch3y,ch15y,ch1m,chytd,ch5y,ch20y,ch3m,ch10y,ch1y,tr1w,tr6m,tr3y,tr15y,tr1m,trytd,tr5y,tr20y,tr3m,tr1y,tr10y,cagr1y,cagr10y,cagr3y,cagr15y,cagr5y,cagr20y,dividendyield,dividendgrowth,divcagr5,payoutfrequency,exdivdate,dps,dividendgrowthyears,divcagr10,buybackyield,paymentdate,lastdividend,divcagr3,payoutratio,totalreturn,sharesout,sharesqoq,float,sharesinsiders,sharesyoy,sharesinstitutions,revenue,revenuegrowth3y,revenuegrowthquarters,revenuegrowth,revenuegrowth5y,revenuegrowthq,revenuegrowthyears,netincome,netincomegrowth3y,netincomegrowthquarters,netincomegrowth,netincomegrowth5y,netincomegrowthq,netincomegrowthyears,eps,epsgrowth3y,epsgrowthquarters,epsgrowth,epsgrowth5y,epsgrowthq,epsgrowthyears,grossprofit,grossprofitgrowth3y,operatingincomegrowth,operatingincomegrowth5y,grossprofitgrowth,grossprofitgrowth5y,operatingincomegrowth_view_8,operatingincomegrowth5y_view_8,grossprofitgrowth_view_8,grossprofitgrowth5y_view_8,operatingincomegrowthq,ebit,grossprofitgrowthq,operatingincome,operatingincomegrowth3y,ebitda,grossmargin,profitmargin,ebitmargin,operatingmargin,fcfmargin,pretaxmargin,ebitdamargin,operatingcf,netcf,adjustedfcf,ocfgrowth,fcfgrowthq,ocfgrowth5y,investingcf,capex,fcfpershare,fcfgrowth3y,ocfgrowthq,ocfgrowth10y,financingcf,fcf,fcfgrowth,fcfgrowth5y,ocfgrowth3y,sharebasedcomp,rndbyrevenue,sbcbyrevenue,researchanddevelopment,total_assets,total_liabilities,total_equity,working_capital_view10,net_working_capital,total_cash,total_debt,net_cash,tangible_book_value,debtgrowthqoq,netcashgrowth,debtgrowth3y,debtgrowth,debtgrowth5y,netcashbymarketcap,bvpershare,tangiblebookvaluepershare,currentratio,debtebitda,quickratio,debtfcf,debtequity,interestcoverage,shortratio,roe,roce,roic5y,roa,roe5y,revperemployee,roic,roa5y,profitperemployee,lastsplittype,lastsplitdate,incometax,taxrate,taxbyrevenue,ffo,pffo,lynchfairvalue,grahamupside,grahamnumber,lynchupside,assetturnover,fscore,inventoryturnover,zscore,asset_turnover,capex_intensity,fcf_margin_calc,fcf_margin,debt_to_assets,data_date,last_updated
CHMX.N0000,None,3400000.0,None,None,1.13,None,None,None,None,1.96,None,None,None,242.91,0.28,2950000000.0,25.88,38.41,None,None,4.00,0.65,15.56,-755110000.0,2.92,37.86,-6.41,-9.84,2.60,15.48,None,0.65,None,None,21.22,-10.16,18.67,63.19,6.06,179.61,167.19,1.59,58.04,0.50,173.10,-1.45,5.87,67.53,0.98,2.25,174.24,50over200,Chemanex PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Chemicals and Allied Products,Sri Lanka,None,March,chemanex.lk,None,14,1974,True,Jan 19 2026,Jan 19 2026,May 22 2026,46.62,-11.39,11289.96,-8.64,Sep 1 2025,Jul 19 1996,199.75,1.55,0.28,5.67,131.57,5.15,-1.12,5.83,123.88,534.93,-1.39,180.02,18.96,0.28,5.67,150.52,54.45,-1.12,5.83,155.68,1152.37,-1.39,20.80,285.36,20.82,14.44,35.81,2.94,20.66,13.47,1.37,2.83,-3.04,Annual,Jul 1 2025,2.43,1,2.54,-0.06,Jul 21 2025,2.50,0.94,43.34,1.32,16149999.999999998,0.16,3900000.0,13.38,0.06,None,1010000000.0,2.17,None,22.81,18.25,38.37,None,117780000.0,-18.31,None,-25.29,11.39,49.08,None,7.29,-18.31,None,-25.33,11.35,48.57,None,273240000.0,-7.75,-28.25,45.93,32.68,22.87,-28.25,45.93,32.68,22.87,43.60,136890000.0,24.75,136890000.0,-19.56,138920000.0,27.09,11.68,13.57,13.57,7.61,15.31,13.77,77870000.0,31750000.0,76750000.0,None,None,14.78,7120000.0,-1120000.0,4.75,201.01,None,None,-53520000.0,76750000.0,None,14.45,170.07,,None,None,None,4990000000.0,491380000.0,4500000000.0,4150000000.0000005,445610000.0,4070000000.0000005,365640000.0,3700000000.0,4500000000.0,35.42,35.34,85.98,17.04,47.56,125.52,278.88,278.86,10.25,2.63,9.63,4.76,0.08,5.92,None,2.86,3.01,16.28,1.94,3.60,72050000.0,12.66,2.88,8410000.0,Forward,Jul 1 2025,40440000.0,26.19,4.01,None,None,82.98,17.16,213.82,-54.53,0.23,6,3.90,4.91,0.20240480961923848,-0.11089108910891088,7.599009900990099,7.599009900990099,7.327454909819639,2026-02-13,2026-02-13T18:03:31.328654
CHOT.N0000,None,141200.0,None,None,3.93,None,None,None,None,-3.07,None,None,None,3.21,0.33,7380000000.0,33.85,None,5.45,48.46,2.59,0.93,None,10660000000.0,3.78,27.79,55.79,-21.84,-6.61,32.52,None,0.68,None,28.48,20.81,-4.58,None,51.36,1.80,40.56,34.39,7.70,54.19,0.92,39.84,1.08,19.22,66.11,1.79,2.92,38.07,50over200,Ceylon Hotels Corporation PLC,Colombo Stock Exchange,27,Sep 30 2025,None,Hotels and Motels,Sri Lanka,5.10,March,chcplc.com,None,556,1966,True,Nov 14 2025,Nov 14 2025,None,102.97,-96.26,1447.17,-21.15,Dec 28 2007,Jul 9 2003,1097.59,2.65,2.24,57.69,148.49,16.73,-2.38,-3.53,241.67,-85.68,-8.89,78.99,64.00,2.24,57.69,148.49,16.73,-2.38,-3.53,241.67,242.90,-8.89,64.00,78.99,64.06,5.99,35.44,1.04,27.86,6.36,None,None,None,None,None,0,None,None,13.31,None,1.43,None,None,13.31,180030000.0,2.64,17890000.0,3.66,-13.31,8.41,1960000000.0,38.15,None,27.91,21.49,52.75,None,191120000.0,-37.56,None,418.79,None,None,None,1.21,-34.06,None,498.42,None,None,None,1440000000.0,39.55,None,None,32.21,22.11,None,None,32.21,22.11,None,205610000.0,56.38,205610000.0,None,354740000.0,73.44,9.78,10.52,10.52,None,9.78,18.14,265600000.00000003,-686560000.0,-488250000.0,None,-38.79,-4.43,-854160000.0,-753850000.0,-2.71,None,-30.30,-2.38,-98000000.0,-488250000.0,None,None,-27.68,,None,None,None,15390000000.0,4530000000.0,10860000000.0,819660000.0,296440000.0,1210000000.0,1550000000.0,-341100000.0,7910000000.0,0.15,,-16.99,-4.17,-2.96,-4.62,43.97,43.96,1.6,4.32,1.48,-3.18,0.14,0.91,None,2.49,1.47,-0.92,0.88,-0.83,3520000.0,1.86,-0.46,343740.0,Forward,Sep 28 2017,-63810000.0,None,-3.26,None,None,6.06,-15.57,34.62,-85.23,0.13,7,3.99,1.02,0.12735542560103963,-38.46173469387755,-24.910714285714285,-24.910714285714285,10.071474983755685,2026-02-13,2026-02-13T18:03:31.328654
CIC.N0000,None,8410000.0,None,None,0.28,None,None,None,None,-1.97,None,None,None,37.27,0.26,63160000000.0,12.14,None,1.15,8.10,9.06,1.53,8.85,99390000000.0,0.73,345.19,17.36,-31.52,-4.99,4.90,None,1.30,None,7.16,4.92,-3.17,4.98,36.16,0.74,36.81,29.77,11.56,57.38,1.97,35.21,-3.83,18.91,77.00,4.12,0.55,31.73,50over200,CIC Holdings PLC,Colombo Stock Exchange,-60,Sep 30 2025,None,Agricultural Chemicals,Sri Lanka,-2.90,March,cic.lk,None,2010,1964,True,Feb 5 2026,Feb 5 2026,None,58.18,-8.76,64735.16,-10.31,Jan 16 2026,Oct 27 1998,38.80,0.05,-1.94,27.57,139.19,283.12,-6.84,1.72,206.76,1454.00,7.27,634.44,55.26,-1.94,27.57,162.04,494.57,-6.84,1.72,268.76,4667.47,7.27,58.38,902.87,58.43,25.93,37.86,12.62,29.83,21.32,1.41,None,14.87,Annual,Jul 1 2025,0.50,None,12.79,-0.07,Jul 21 2025,0.50,None,16.55,1.34,1900000000.0,0.19,771250000.0,6.98,0.07,17.02,86100000000.0,15.20,None,7.00,21.17,6.16,None,5730000000.0,-4.90,None,-46.25,28.95,28.55,None,3.02,-4.94,None,-46.29,28.93,28.27,None,23390000000.0,4.78,6.28,22.11,8.87,21.65,6.28,22.11,8.87,21.65,31.21,11340000000.0,16.62,11340000000.0,-8.39,12850000000.0,27.17,6.65,13.17,13.17,None,11.62,14.92,182970000.0,-7740000000.0,-3150000000.0,-90.96,None,-50.42,-7230000000.0,-3340000000.0,-1.66,None,None,-5.74,-694880000.0,-3150000000.0,None,None,-38.58,,None,None,None,98630000000.0,50050000000.0,48580000000.0,8090000000.0,34820000000.0,7490000000.0,37030000000.0,-29540000000.0,41300000000.0,37.3,,33.02,31.67,23.02,-46.77,22.1,21.79,1.18,2.86,0.59,-11.74,0.76,4.75,None,14.97,20.68,22.64,7.76,28.39,42840000.0,10.56,11.34,2850000.0,Forward,Oct 14 2025,3240000000.0,32.43,3.77,None,None,75.48,9.46,38.75,113.22,0.94,4,2.62,2.37,0.872959545777147,-3.8792102206736354,-3.6585365853658534,-3.6585365853658534,37.5443577004968,2026-02-13,2026-02-13T18:03:31.328654
CIC.X0000,None,3440000.0,None,None,-2.10,None,None,None,None,1.43,None,None,None,7.58,None,63160000000.0,11.03,None,1.15,8.10,9.06,1.53,8.85,99390000000.0,0.73,345.19,17.36,-31.52,-4.99,4.90,None,1.30,None,7.16,4.92,-3.17,4.98,48.08,0.93,29.39,22.64,16.66,61.74,2.29,27.51,-2.67,26.30,77.17,4.74,3.98,24.52,50over200,CIC Holdings PLC,Colombo Stock Exchange,-60,Sep 30 2025,None,Agricultural Chemicals,Sri Lanka,-2.90,March,cic.lk,None,2010,1964,False,Feb 5 2026,Feb 5 2026,None,93.72,-7.44,52473.53,-8.09,Jan 21 2026,Oct 26 1998,30.90,0.05,-1.38,37.17,186.00,341.70,-1.72,9.58,214.98,1000.00,7.12,628.66,78.97,-1.38,37.17,221.72,692.02,-1.72,9.58,300.02,4232.17,7.12,83.90,999.89,83.97,27.09,47.61,14.79,31.96,20.74,1.72,None,14.87,Annual,Jul 1 2025,0.50,None,12.79,-0.07,Jul 21 2025,0.50,None,16.55,1.65,,0.19,771250000.0,6.98,0.07,17.02,86100000000.0,15.20,None,7.00,21.17,6.16,None,5730000000.0,-4.90,None,-46.25,28.95,28.55,None,3.02,-4.94,None,-46.29,28.93,28.27,None,23390000000.0,4.78,6.28,22.11,8.87,21.65,6.28,22.11,8.87,21.65,31.21,11340000000.0,16.62,11340000000.0,-8.39,12850000000.0,27.17,6.65,13.17,13.17,None,11.62,14.92,182970000.0,-7740000000.0,-3150000000.0,-90.96,None,-50.42,-7230000000.0,-3340000000.0,None,None,None,-5.74,-694880000.0,-3150000000.0,None,None,-38.58,,None,None,None,98630000000.0,50050000000.0,48580000000.0,8090000000.0,34820000000.0,7490000000.0,37030000000.0,-29540000000.0,41300000000.0,37.3,,33.02,31.67,23.02,-46.77,22.1,21.79,1.18,2.86,0.59,-11.74,0.76,4.75,None,14.97,20.68,22.64,7.76,28.39,42840000.0,10.56,11.34,2850000.0,Forward,Oct 14 2025,3240000000.0,32.43,3.77,None,None,64.81,25.24,35.82,126.61,0.94,4,2.62,2.37,0.872959545777147,-3.8792102206736354,-3.6585365853658534,-3.6585365853658534,37.5443577004968,2026-02-13,2026-02-13T18:03:31.328654
CIND.N0000,None,8740000.0,None,None,1.92,None,None,None,None,-1.89,None,None,None,65.42,0.39,6290000000.0,10.25,77.58,0.98,7.58,9.75,1.38,5.56,5740000000.0,1.07,43.24,9.36,70.81,1.29,4.78,None,1.38,None,6.82,7.47,1.41,4.89,32.16,6.74,278.05,204.50,17.96,61.94,1.62,264.08,-6.49,27.14,73.55,2.95,-1.54,220.41,50over200,Central Industries PLC,Colombo Stock Exchange,13,Sep 30 2025,None,Miscellaneous Plastics Products,Sri Lanka,3.75,March,nationalpvc.com,None,360,1984,True,Nov 7 2025,Nov 7 2025,None,94.03,-10.34,46163.35,-10.34,Jan 9 2026,Feb 24 1999,290.00,0.56,-4.06,46.89,269.27,609.65,-8.85,1.76,157.60,1910.21,6.89,512.07,68.83,-4.06,46.89,316.29,1228.45,-8.85,1.76,195.47,4421.60,6.89,75.11,826.29,75.18,24.93,60.85,18.82,24.20,20.99,2.31,None,27.21,Annual,Jun 27 2025,6.00,None,10.32,0.06,Jul 17 2025,6.00,25.99,23.66,2.36,24200000.0,-0.04,7990000.0,19.03,-0.06,10.28,5860000000.0,0.47,None,23.37,12.08,26.92,None,613530000.0,5.70,None,-3.10,20.53,26.73,None,25.36,5.71,None,-3.05,20.55,26.76,None,1210000000.0,-12.74,2.99,19.48,16.34,14.35,2.99,19.48,16.34,14.35,36.92,757440000.0,40.60,757440000.0,-18.07,842050000.0,20.59,10.47,12.92,12.92,1.38,14.92,14.37,145490000.0,58800000.0,81090000.0,None,None,-21.07,367860000.0,-64400000.00000001,3.35,-6.45,None,12.81,-454550000.0,81090000.0,None,-28.60,-17.88,,None,None,None,5500000000.0,931750000.0,4570000000.0,3240000000.0,2690000000.0,749370000.0,200310000.0,549060000.0,4560000000.0,8906.79,-7.87,-26.78,-60.68,126.13,8.73,188.8,188.65,5.73,0.24,3.91,2.47,0.04,109.47,None,14.16,15.73,24.02,8.84,18.82,16280000.000000002,14.37,11.51,1700000.0,Forward,Jul 4 2023,260800000.0,29.83,4.45,None,None,520.67,26.25,328.25,100.26,1.09,5,3.58,5.52,1.0654545454545454,-1.0989761092150172,1.3837883959044368,1.3837883959044368,3.642,2026-02-13,2026-02-13T18:03:31.328654
CINS.N0000,None,87650000.0,None,None,2.70,None,None,None,None,None,None,None,None,309.72,-0.08,77510000000.0,10.73,1.76,0.92,6.69,10.48,0.78,5.69,89090000000.0,0.80,1.70,10.97,2.02,56.79,5.72,None,0.74,None,6.08,5.79,49.41,5.41,46.62,95.10,3245.99,3165.35,1.90,51.36,0.78,3186.89,-1.01,1.51,57.29,1.39,0.83,3153.48,50over200,Ceylinco Holdings PLC,Colombo Stock Exchange,554,Sep 30 2025,None,Insurance Carriers,Sri Lanka,15.56,December,ceylincoholdings.com,None,4115,1939,True,Feb 27 2026,Nov 12 2025,Feb 27 2026,15.77,-19.67,89256.23,-17.50,Feb 17 2025,Jul 17 1996,4000.00,3.60,0.10,0.45,55.98,542.65,-0.50,0.41,55.85,3470.28,-4.32,129.52,3.57,0.10,0.45,65.17,712.90,-0.50,0.41,71.64,4812.32,-4.32,5.31,175.11,5.31,10.65,18.20,14.99,11.41,21.50,1.59,6.25,4.98,Annual,May 21 2025,51.00,16,8.53,0.00,May 27 2025,51.00,4.26,16.58,1.59,26410000.0,-0.00,5050000.0,21.82,-0.00,12.04,97340000000.0,11.56,None,5.92,12.16,17.12,None,8130000000.000001,-15.99,None,-32.20,-1.06,-20.55,None,307.61,-15.99,None,-32.20,-1.06,-20.55,None,27850000000.0,None,None,None,None,None,None,None,None,None,None,12400000000.0,None,12400000000.0,None,13380000000.0,28.62,8.35,12.74,12.74,45.22,13.42,13.75,45540000000.0,412630000.0,44020000000.0,245.71,None,23.07,-38850000000.0,-1520000000.0,1666.52,40.89,None,8.61,-6310000000.0,44020000000.0,420.17,24.54,37.46,,None,None,None,365270000000.0,260790000000.00003,104480000000.0,-3360000000.0,-6520000000.0,3180000000.0,9690000000.0,-6530000000.0,98870000000.0,139.34,,42.81,7.75,33.11,-8.43,3764.48,3743.15,0.88,0.71,0.50,0.22,0.09,42.44,None,8.91,3.67,13.08,2.25,14.34,23650000.0,7.76,3.49,1970000.0,Forward,Mar 11 2004,4050000000.0,30.99,4.16,None,None,1538.04,58.85,5104.38,-52.13,0.28,4,None,None,0.26648780354258494,-1.5615368810355457,45.22292993630573,45.22292993630573,2.6528321515591204,2026-02-13,2026-02-13T18:03:31.328654
CINS.X0000,None,4520000.0,None,None,0.28,None,None,None,None,-0.01,None,None,None,321.74,None,77510000000.0,9.54,1.76,0.92,6.69,10.48,0.78,5.69,89090000000.0,0.80,1.70,10.97,2.02,56.79,5.72,None,0.74,None,6.08,5.79,49.41,5.41,64.91,45.10,1745.41,1628.52,3.08,56.64,0.97,1745.18,2.55,9.92,72.97,1.60,2.57,1736.53,50over200,Ceylinco Holdings PLC,Colombo Stock Exchange,554,Sep 30 2025,None,Insurance Carriers,Sri Lanka,15.56,December,ceylincoholdings.com,None,4115,1939,False,Feb 27 2026,Nov 12 2025,Feb 27 2026,49.56,-20.44,2653.85,-20.23,Nov 14 2025,Apr 8 2009,2250.00,65.00,3.90,8.40,70.48,463.60,0.13,-0.36,61.74,None,-5.76,123.75,28.78,3.90,8.40,96.59,871.05,0.13,-0.36,101.38,None,-5.76,34.11,231.95,34.13,12.75,25.27,16.36,15.03,None,2.85,6.25,4.98,Annual,May 21 2025,51.00,18,8.53,0.00,May 27 2025,51.00,4.26,16.58,2.85,,-0.00,5050000.0,21.82,-0.00,12.04,97340000000.0,11.56,None,5.92,12.16,17.12,None,8130000000.000001,-15.99,None,-32.20,-1.06,-20.55,None,307.61,-15.99,None,-32.20,-1.06,-20.55,None,27850000000.0,None,None,None,None,None,None,None,None,None,None,12400000000.0,None,12400000000.0,None,13380000000.0,28.62,8.35,12.74,12.74,45.22,13.42,13.75,45540000000.0,412630000.0,44020000000.0,245.71,None,23.07,-38850000000.0,-1520000000.0,None,40.89,None,8.61,-6310000000.0,44020000000.0,420.17,24.54,37.46,,None,None,None,365270000000.0,260790000000.00003,104480000000.0,-3360000000.0,-6520000000.0,3180000000.0,9690000000.0,-6530000000.0,98870000000.0,139.34,,42.81,7.75,33.11,-8.43,3764.48,3743.15,0.88,0.71,0.50,0.22,0.09,42.44,None,8.91,3.67,13.08,2.25,14.34,23650000.0,7.76,3.49,1970000.0,None,None,4050000000.0,30.99,4.16,None,None,940.65,78.30,3200.08,-47.59,0.28,4,None,None,0.26648780354258494,-1.5615368810355457,45.22292993630573,45.22292993630573,2.6528321515591204,2026-02-13,2026-02-13T18:03:31.328654
CINV.N0000,None,1580000.0,None,None,-0.58,None,None,None,None,-0.39,None,None,None,21.86,0.36,12390000000.0,3.52,None,9.33,3.88,28.45,0.57,38.10,7650000000.0,15.13,20.14,2.17,None,None,3.89,None,0.57,None,None,None,None,49.86,53.27,3.27,125.69,112.55,4.11,54.80,1.49,125.14,2.44,14.39,69.22,2.57,2.89,123.67,50over200,Ceylon Investment PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Investors not elsewhere classified,Sri Lanka,None,March,carsoncumberbatch.com,None,None,None,True,None,None,None,94.36,-31.38,32281.79,-15.00,Feb 14 2011,Mar 28 2001,187.62,0.40,3.62,14.96,278.68,-12.00,-0.96,3.83,89.62,733.93,-11.21,100.61,70.08,3.62,14.96,301.52,23.80,-0.96,3.83,109.73,1249.36,-11.21,75.71,154.00,75.77,9.77,58.92,1.43,15.97,13.90,2.92,None,39.67,Annual,Jul 17 2025,3.72,2,9.71,1.01,Aug 5 2025,3.00,89.12,9.93,3.90,97200000.0,0.01,17430000.0,8.55,-1.01,66.96,819130000.0,39.34,None,63.18,27.47,198.08,None,3530000000.0,None,None,578.40,None,None,None,36.22,None,None,585.30,None,None,None,819130000.0,39.34,80.73,29.51,63.18,27.47,80.73,29.51,63.18,27.47,334.40,658120000.0,198.08,658120000.0,40.50,,100.00,430.42,80.34,80.34,None,441.15,None,615350000.0,975670000.0,,29.39,None,-0.63,46380000.0,,None,None,-12.03,None,313940000.0,,None,None,None,,None,None,None,22580000000.0,734950000.0,21850000000.0,5080000000.0,-4330000.0,5440000000.0,692320000.0,4750000000.0,21850000000.0,-3.5,59.68,51.13,,15.26,38.31,224.78,224.78,13.93,,13.93,None,0.03,23.25,None,20.91,2.97,5.60,2.39,9.95,,4.15,2.36,,Forward,Sep 15 2020,87940000.0,2.43,10.74,None,None,None,235.70,428.02,None,0.05,4,None,8.20,0.036276793622674934,,,,3.06607617360496,2026-02-13,2026-02-13T18:03:31.328654
CIT.N0000,None,1180000.0,None,None,1.90,None,None,None,None,-0.05,None,None,None,54.06,1.19,3930000000.0,4.18,None,32.16,60.44,23.90,0.73,38.16,2530000000.0,49.83,None,2.70,None,None,23.80,None,0.73,None,None,None,None,19.12,58.00,28.35,519.48,351.35,31.25,63.62,2.50,502.03,5.78,56.39,81.87,4.75,9.46,418.68,50over200,Colombo Investment Trust PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Investors not elsewhere classified,Sri Lanka,None,March,None,None,None,None,True,None,None,None,453.54,-19.63,35466.34,-11.23,Feb 10 2011,Mar 16 2001,683.75,1.55,10.40,42.17,315.72,-14.11,1.15,15.02,303.55,3619.12,3.68,504.34,329.10,10.40,42.17,320.13,-4.54,1.15,15.02,307.83,4818.36,3.68,333.65,518.17,334.09,19.98,61.34,-0.31,32.47,21.50,0.27,None,None,None,None,1.49,1,3.16,0.05,Jun 13 2025,1.49,None,None,0.32,7150000.0,0.01,270940.0,5.31,-0.05,28.82,78830000.0,2.29,None,93.17,39.29,1455.78,None,938970000.0,137.42,None,3422.96,116.38,None,None,131.41,137.47,None,3424.63,116.39,None,None,53460000.0,-2.54,53.98,46.67,63.28,40.89,53.98,46.67,63.28,40.89,None,41940000.0,838.45,41940000.0,-7.74,,67.82,1191.11,53.21,53.21,None,1191.11,None,-8940000.0,-19390000.0,,None,None,None,28000.0,,None,None,None,None,-10470000.0,,None,None,None,,None,None,None,5400000000.0,1310000.0,5400000000.0,1390000000.0,-1170000.0,1390000000.0,,1390000000.0,5400000000.0,,192.19,,,,35.47,754.81,754.81,1061.31,,1061.26,None,None,None,None,25.91,0.78,2.63,0.72,5.46,,1.18,1.25,,Forward,Aug 11 2025,,None,None,None,None,3285.23,171.87,1493.91,497.86,0.02,3,None,None,0.014598148148148148,,,,,2026-02-13,2026-02-13T18:03:31.328654
CITH.N0000,None,6220000.0,None,None,2.33,None,None,None,None,None,None,None,None,34.42,0.63,2390000000.0,24.99,None,3.32,42.53,4.00,0.54,None,6220000000.0,1.28,None,65.13,-37.33,-6.98,None,None,0.44,None,18.78,8.40,-2.68,None,57.21,0.28,4.29,3.59,18.82,63.28,0.57,4.06,2.56,22.63,55.35,1.05,8.32,3.70,50over200,Hikkaduwa Beach Resort PLC,Colombo Stock Exchange,-8,Sep 30 2025,None,Hotels and Motels,Sri Lanka,-5.48,March,citrusleisure.com,None,138,2011,True,Feb 13 2026,Feb 13 2026,Feb 20 2026,46.67,-85.23,91.30,-8.33,Jun 4 2013,May 12 2020,29.80,2.30,4.76,29.41,-10.20,None,12.82,7.32,-13.73,None,25.71,-67.16,29.41,4.76,29.41,-2.48,None,12.82,7.32,-6.31,None,25.71,29.41,-63.87,29.44,-9.68,-0.83,None,-1.29,None,None,None,None,None,None,0,None,-1.05,None,None,0.09,None,None,None,542660000.0,-1.55,137850000.0,10.39,None,0.46,1870000000.0,34.05,None,5.73,20.37,15.05,None,95550000.0,None,None,None,None,None,None,0.18,None,None,None,None,None,None,1270000000.0,36.57,-5.42,None,8.88,17.18,-5.42,None,8.88,17.18,None,101420000.0,18.04,101420000.0,None,284340000.0,67.63,5.10,5.42,5.42,None,-5.24,15.19,-142240000.0,383340000.0,-166690000.0,None,None,None,1160000000.0,-24450000.0,-0.31,None,None,None,-636100000.0,-166690000.0,None,None,None,,None,None,None,10460000000.0,5090000000.0,5370000000.0,-509830000.0,-279380000.0,116340000.0,2970000000.0,-2860000000.0,4390000000.0,-8.52,,-5.55,-7.93,-0.76,-119.65,8.09,8.09,0.4,10.38,0.23,-17.84,0.55,0.30,None,0.73,1.05,-1.35,0.61,-12.93,13570000.0,1.22,-0.81,692380.0,None,None,-134700000.0,None,-7.20,None,None,None,28.67,5.66,None,0.18,6,11.35,-0.13,0.17877629063097514,-1.3074866310160427,-8.913903743315508,-8.913903743315508,28.393881453154872,2026-02-13,2026-02-13T18:03:31.328654
CITW.N0000,None,1750000.0,None,None,None,None,None,None,None,None,None,None,None,28.70,0.57,1870000000.0,None,40.97,2.86,38.27,-6.80,0.91,None,3600000000.0,1.49,27.24,-28.28,78.75,2.44,None,None,0.91,None,15.21,7.91,1.27,None,49.68,0.13,2.00,2.03,-2.10,48.84,0.00,2.01,None,-1.38,44.36,0.11,-0.40,2.04,50under200,Waskaduwa Beach Resort PLC,Colombo Stock Exchange,-17,Sep 30 2025,None,Hotels and Motels,Sri Lanka,-7.42,March,citrusleisure.com,None,212,2011,True,Feb 13 2026,Feb 13 2026,Feb 13 2026,11.11,-86.11,82.65,-16.67,Jan 12 2012,May 10 2022,14.40,1.10,5.26,None,-20.00,None,None,None,-39.39,None,None,-51.22,-4.76,5.26,None,-12.33,None,None,None,-33.59,None,None,-4.76,-46.54,-4.77,-6.07,-4.29,None,-7.86,None,None,None,None,None,None,0,None,None,None,None,0,None,None,None,936680000.0,8.95,377240000.0,6.96,None,0.48,1260000000.0,38.76,None,6.00,21.38,15.03,None,-127340000.0,None,None,None,None,None,None,-0.14,None,None,None,None,None,None,834680000.0,42.39,1497.20,None,9.09,17.93,1497.20,None,9.09,17.93,None,94100000.0,17.20,94100000.0,None,236750000.0,66.19,-10.10,7.46,7.46,3.63,-10.17,18.77,68760000.0,84990000.0,45730000.0,None,None,16.51,-137730000.0,-23030000.0,0.05,None,None,None,153960000.0,45730000.0,None,12.56,None,,None,None,None,5680000000.0,3610000000.0,2069999999.9999998,-379610000.0,-320900000.0,78200000.0,1810000000.0,-1730000000.0,2069999999.9999998,1.96,,-4.66,-5.04,0.91,-92.24,2.21,2.21,0.38,7.63,0.20,39.49,0.87,0.42,None,-6.09,1.86,None,1.04,-18.82,5950000.0,1.49,-1.51,-600660.0,None,None,-909970.0,None,-0.07,None,None,None,None,None,None,0.22,6,11.67,-0.38,0.22183098591549297,-1.8277777777777777,3.6293650793650793,3.6293650793650793,31.866197183098592,2026-02-13,2026-02-13T18:03:31.328654
